KEY.SHIFT,1635514254.8636515,True
'D',1635514255.0354288,True
'D',1635514255.0828304,False
KEY.SHIFT,1635514255.0828304,False
'A',1635514255.1462858,True
'S',1635514255.3339415,True
'A',1635514255.4418745,False
'S',1635514255.5209358,False
KEY.SPACE,1635514255.6301503,True
KEY.SPACE,1635514255.7240787,False
KEY.SHIFT,1635514255.799557,True
'M',1635514255.9537895,True
'M',1635514255.9999263,False
KEY.SHIFT,1635514255.9999263,False
'A',1635514256.0627353,True
'A',1635514256.2173836,False
'G',1635514256.2342567,True
'I',1635514256.3126185,True
'G',1635514256.3578525,False
'I',1635514256.4066179,False
'S',1635514256.4512324,True
'C',1635514256.5123456,True
'S',1635514256.5755184,False
'H',1635514256.606736,True
'C',1635514256.6379242,False
'H',1635514256.6966128,False
'E',1635514256.7004888,True
'E',1635514256.7948468,False
KEY.SPACE,1635514256.8099074,True
KEY.SPACE,1635514256.9181275,False
'D',1635514257.0119028,True
'E',1635514257.119782,True
'D',1635514257.1496408,False
'R',1635514257.2155607,True
'E',1635514257.2729914,False
KEY.SPACE,1635514257.3198416,True
'R',1635514257.35101,False
KEY.SHIFT,1635514257.3966477,True
KEY.SPACE,1635514257.413342,False
'W',1635514257.4913738,True
'W',1635514257.5993226,False
KEY.SHIFT,1635514257.5993226,False
'I',1635514257.6148596,True
'I',1635514257.6923625,False
'N',1635514257.8326955,True
'T',1635514257.8798633,True
'N',1635514257.9266016,False
'T',1635514258.0038533,False
'E',1635514258.0353966,True
'R',1635514258.1289825,True
'E',1635514258.220181,False
'R',1635514258.2671592,False
'Z',1635514258.2824495,True
'E',1635514258.359659,True
'Z',1635514258.3748229,False
'I',1635514258.5077393,True
'E',1635514258.516828,False
'I',1635514258.6088517,False
'T',1635514258.625298,True
KEY.SPACE,1635514258.7331853,True
'T',1635514258.7490764,False
KEY.SPACE,1635514258.8195798,False
'I',1635514258.9818099,True
'S',1635514259.0601754,True
'I',1635514259.0723243,False
'T',1635514259.1681983,True
'S',1635514259.1963396,False
'T',1635514259.2922847,False
KEY.SPACE,1635514259.3076718,True
KEY.SPACE,1635514259.3867366,False
'D',1635514259.4170187,True
'D',1635514259.524947,False
'I',1635514259.540785,True
'I',1635514259.6304896,False
'E',1635514259.6339085,True
'E',1635514259.7276845,False
KEY.SPACE,1635514259.7739892,True
KEY.SPACE,1635514259.8463209,False
'F',1635514260.2274783,True
'F',1635514260.2735374,False
'R',1635514260.5580938,True
'R',1635514260.6969724,False
'I',1635514260.7447934,True
'E',1635514260.8220153,True
'I',1635514260.8522503,False
'E',1635514260.9775178,False
'D',1635514261.007148,True
'D',1635514261.1475103,False
'V',1635514261.79885,True
'V',1635514261.9372537,False
'O',1635514261.9524765,True
'O',1635514262.0154583,False
'L',1635514262.1236386,True
'L',1635514262.1704032,False
'L',1635514262.2460089,True
'E',1635514262.2923086,True
'L',1635514262.323354,False
'E',1635514262.414881,False
KEY.SPACE,1635514262.461829,True
KEY.SHIFT,1635514262.5052297,True
KEY.SPACE,1635514262.572199,False
'S',1635514262.5869217,True
'S',1635514262.6839669,False
KEY.SHIFT,1635514262.6839669,False
'T',1635514262.7709258,True
'I',1635514262.8645694,True
'T',1635514262.9101698,False
'I',1635514262.9340389,False
'L',1635514263.0342183,True
'L',1635514263.1108325,False
'L',1635514263.1573193,True
'L',1635514263.2360497,False
'E',1635514263.249849,True
"','",1635514263.343949,True
'E',1635514263.3745682,False
"','",1635514263.4207973,False
KEY.SPACE,1635514263.5237532,True
KEY.SPACE,1635514263.6192005,False
'D',1635514263.635981,True
'I',1635514263.742862,True
'D',1635514263.7574925,False
'I',1635514263.819757,False
'E',1635514263.8498013,True
'E',1635514263.9317071,False
KEY.SPACE,1635514263.942165,True
KEY.SPACE,1635514264.0190725,False
'S',1635514264.0809224,True
'I',1635514264.1736,True
'S',1635514264.2343547,False
'I',1635514264.2664394,False
'C',1635514264.3097064,True
'H',1635514264.3646662,True
'C',1635514264.4053953,False
'H',1635514264.45179,False
KEY.SPACE,1635514264.5439813,True
KEY.SPACE,1635514264.6225522,False
'M',1635514264.7150793,True
'M',1635514264.7934875,False
'I',1635514264.8856044,True
'I',1635514264.9631362,False
'T',1635514264.9787054,True
'T',1635514265.0622208,False
KEY.SPACE,1635514265.1174982,True
KEY.SPACE,1635514265.2097256,False
'D',1635514265.2125998,True
'E',1635514265.3096921,True
'D',1635514265.3501122,False
'R',1635514265.416683,True
'E',1635514265.487179,False
KEY.SPACE,1635514265.5020378,True
'R',1635514265.564356,False
KEY.SPACE,1635514265.606673,False
KEY.SHIFT,1635514265.6112256,True
'S',1635514265.707701,True
'C',1635514265.799068,True
'S',1635514265.8137197,False
KEY.SHIFT,1635514265.8137197,False
'H',1635514265.829884,True
'C',1635514265.9383726,False
'H',1635514265.9398682,False
'N',1635514266.0155292,True
'E',1635514266.0949035,True
'N',1635514266.110103,False
'E',1635514266.1717436,False
'E',1635514266.234159,True
'E',1635514266.3474927,False
