KEY.SHIFT,1635513542.3336525,True
'D',1635513542.536548,True
'D',1635513542.6694126,False
KEY.SHIFT,1635513542.6694126,False
'A',1635513542.784871,True
'S',1635513542.892385,True
KEY.SPACE,1635513543.0002537,True
'A',1635513543.0145204,False
'S',1635513543.0562508,False
KEY.SPACE,1635513543.1251054,False
KEY.SHIFT,1635513543.2154264,True
'M',1635513543.3165,True
'M',1635513543.4468732,False
KEY.SHIFT,1635513543.476868,False
'A',1635513543.617425,True
'A',1635513543.7741435,False
'G',1635513544.2704623,True
'G',1635513544.380453,False
'I',1635513544.4322047,True
'S',1635513544.5505366,True
'I',1635513544.580031,False
'C',1635513544.610734,True
'S',1635513544.7196393,False
'H',1635513544.7508752,True
'C',1635513544.7978399,False
'E',1635513544.8607967,True
'H',1635513544.8756669,False
'E',1635513545.0100505,False
KEY.SPACE,1635513545.0159364,True
KEY.SPACE,1635513545.1554883,False
'D',1635513545.1877005,True
'E',1635513545.2789824,True
'D',1635513545.3251276,False
'R',1635513545.3963966,True
'E',1635513545.511319,False
'R',1635513545.5406325,False
KEY.SPACE,1635513545.5435393,True
KEY.SHIFT,1635513545.647798,True
KEY.SPACE,1635513545.6648397,False
'W',1635513545.866108,True
'W',1635513546.0207481,False
KEY.SHIFT,1635513546.0521424,False
'I',1635513546.1623366,True
'N',1635513546.3010101,True
'I',1635513546.316888,False
'N',1635513546.4326432,False
'T',1635513546.442422,True
'T',1635513546.5360422,False
'E',1635513546.582074,True
'R',1635513546.659328,True
'E',1635513546.7498436,False
'R',1635513546.7955859,False
'Z',1635513546.9795353,True
'Z',1635513547.149769,False
'E',1635513547.165478,True
'I',1635513547.2897222,True
'E',1635513547.3372126,False
'I',1635513547.4302986,False
'T',1635513547.445984,True
'T',1635513547.5691533,False
KEY.SPACE,1635513547.5841098,True
KEY.SPACE,1635513547.7088344,False
'I',1635513547.7549016,True
'I',1635513547.8799214,False
'S',1635513547.8969955,True
'T',1635513548.019411,True
'S',1635513548.1119018,False
KEY.SPACE,1635513548.1436327,True
'T',1635513548.1763177,False
KEY.SPACE,1635513548.3011992,False
'D',1635513548.337998,True
'I',1635513548.4548614,True
'D',1635513548.486721,False
'I',1635513548.5794394,False
'E',1635513548.6113913,True
'E',1635513548.7374685,False
KEY.SPACE,1635513548.7397993,True
KEY.SPACE,1635513548.8758345,False
'F',1635513549.0129156,True
'F',1635513549.154911,False
'R',1635513549.2788856,True
'R',1635513549.4190717,False
'I',1635513549.449862,True
'I',1635513549.574921,False
'E',1635513549.838448,True
'E',1635513549.977738,False
'D',1635513550.1003072,True
'D',1635513550.2399282,False
'V',1635513550.766171,True
'V',1635513550.9208527,False
'O',1635513550.9363043,True
'O',1635513551.0056016,False
'L',1635513551.1086812,True
'L',1635513551.1771154,False
'L',1635513551.262342,True
'E',1635513551.3704631,True
'L',1635513551.3849485,False
'E',1635513551.5080435,False
KEY.SPACE,1635513551.5231113,True
KEY.SPACE,1635513551.6465812,False
KEY.SHIFT_R,1635513552.1856697,True
'S',1635513552.263396,True
'S',1635513552.3879461,False
KEY.SHIFT_R,1635513552.4158204,False
'T',1635513552.5162663,True
'T',1635513552.6356885,False
'I',1635513552.715539,True
'I',1635513552.8094778,False
'L',1635513552.8723102,True
'L',1635513552.9493675,False
'L',1635513553.0115905,True
'L',1635513553.1047328,False
'L',1635513553.1811812,True
'L',1635513553.2442088,False
KEY.BACKSPACE,1635513553.6016324,True
KEY.BACKSPACE,1635513553.6949418,False
'E',1635513553.8195179,True
'E',1635513553.9729211,False
'.',1635513554.2738438,True
'.',1635513554.369153,False
KEY.BACKSPACE,1635513554.7107446,True
KEY.BACKSPACE,1635513554.819026,False
"','",1635513554.9590318,True
KEY.SPACE,1635513555.080185,True
"','",1635513555.1570425,False
'D',1635513555.1888163,True
KEY.SPACE,1635513555.218297,False
'D',1635513555.296228,False
'I',1635513555.3280382,True
'I',1635513555.4194777,False
'E',1635513555.436804,True
KEY.SPACE,1635513555.5607164,True
'E',1635513555.5914917,False
KEY.SPACE,1635513555.6849694,False
'S',1635513555.732594,True
'I',1635513555.8546383,True
'S',1635513555.9156544,False
'C',1635513555.9484036,True
'I',1635513555.9801714,False
'H',1635513556.0742848,True
'C',1635513556.1051042,False
KEY.SPACE,1635513556.13265,True
'H',1635513556.1801064,False
KEY.SPACE,1635513556.303126,False
'M',1635513556.396332,True
'M',1635513556.4271693,False
'I',1635513556.5496438,True
'I',1635513556.6868498,False
'T',1635513556.7028325,True
'T',1635513556.8124845,False
KEY.SPACE,1635513556.84477,True
KEY.SPACE,1635513556.9681942,False
'D',1635513557.0768056,True
'E',1635513557.1698456,True
'D',1635513557.2152712,False
'R',1635513557.273791,True
'E',1635513557.3773644,False
KEY.SPACE,1635513557.379214,True
'R',1635513557.4341972,False
KEY.SPACE,1635513557.5111482,False
KEY.SHIFT_R,1635513557.7589056,True
'S',1635513557.8858852,True
'S',1635513558.0401776,False
KEY.SHIFT_R,1635513558.1028345,False
'C',1635513558.2298126,True
'H',1635513558.3379824,True
'C',1635513558.3710372,False
'H',1635513558.402964,False
'E',1635513558.6002471,True
'E',1635513558.7112522,False
KEY.BACKSPACE,1635513559.3663256,True
KEY.BACKSPACE,1635513559.47608,False
'N',1635513559.723874,True
'N',1635513559.8331661,False
'E',1635513559.864306,True
'E',1635513559.9439306,False
'E',1635513560.0520246,True
'E',1635513560.1379554,False
'D',1635513560.2535045,True
'D',1635513560.330316,False
'E',1635513560.4394543,True
'E',1635513560.5492241,False
'C',1635513560.6736643,True
'C',1635513560.831165,False
'K',1635513561.0948377,True
'K',1635513561.1880276,False
'E',1635513561.2026584,True
KEY.SPACE,1635513561.334202,True
'E',1635513561.3423407,False
KEY.SPACE,1635513561.4805648,False
'Ü',1635513561.7150707,True
'Ü',1635513561.8550565,False
'B',1635513561.9153385,True
'E',1635513562.0263314,True
'B',1635513562.0726545,False
'R',1635513562.1042416,True
'E',1635513562.182995,False
KEY.SPACE,1635513562.2289655,True
'R',1635513562.2748506,False
'A',1635513562.352277,True
KEY.SPACE,1635513562.3664055,False
'L',1635513562.4753482,True
'A',1635513562.5228956,False
'L',1635513562.5542061,False
'L',1635513562.6310565,True
'E',1635513562.722973,True
'L',1635513562.770088,False
'S',1635513562.816225,True
'E',1635513562.8953667,False
KEY.SPACE,1635513562.9272707,True
'S',1635513562.9878278,False
KEY.SPACE,1635513563.0643592,False
'L',1635513563.1433952,True
'E',1635513563.2371387,True
'L',1635513563.2967792,False
'E',1635513563.3762732,False
'G',1635513563.39073,True
'G',1635513563.5310218,False
'T',1635513563.6398845,True
'T',1635513563.7315252,False
'.',1635513563.8077507,True
'.',1635513563.9627476,False
KEY.SPACE,1635513564.1325562,True
KEY.SPACE,1635513564.2700002,False
KEY.SHIFT,1635513564.5352054,True
'D',1635513564.6906397,True
'I',1635513564.8064754,True
'D',1635513564.8130045,False
'I',1635513564.8278334,False
KEY.SHIFT,1635513564.8278334,False
'E',1635513564.9851322,True
KEY.SPACE,1635513565.0945368,True
'E',1635513565.1402571,False
KEY.SPACE,1635513565.233079,False
KEY.SHIFT,1635513565.7011938,True
'N',1635513565.8432698,True
'N',1635513565.8965106,False
KEY.SHIFT,1635513565.8965106,False
'A',1635513565.9957583,True
'A',1635513566.1027856,False
'T',1635513566.151211,True
'U',1635513566.2591743,True
'T',1635513566.2744257,False
'U',1635513566.3820956,False
'R',1635513566.398897,True
KEY.SPACE,1635513566.5135205,True
'R',1635513566.5199273,False
KEY.SPACE,1635513566.6451921,False
'B',1635513567.3247035,True
'E',1635513567.4405687,True
'B',1635513567.4436777,False
'R',1635513567.5322618,True
'E',1635513567.593608,False
'R',1635513567.6864734,False
'E',1635513567.7167127,True
'I',1635513567.8411286,True
'E',1635513567.8738983,False
'I',1635513567.944221,False
'T',1635513567.9482067,True
'T',1635513568.0413089,False
'E',1635513568.0728178,True
'T',1635513568.176504,True
'E',1635513568.2292776,False
'T',1635513568.3380604,False
KEY.SPACE,1635513568.353121,True
'S',1635513568.447118,True
KEY.SPACE,1635513568.469544,False
'I',1635513568.587671,True
'C',1635513568.6196952,True
'S',1635513568.6657891,False
'I',1635513568.7116868,False
'C',1635513568.7551434,False
'H',1635513568.7593327,True
KEY.SPACE,1635513568.8357394,True
'H',1635513568.9055498,False
'R',1635513568.967335,True
KEY.SPACE,1635513568.9972563,False
'E',1635513569.097249,True
'R',1635513569.1446822,False
'E',1635513569.2080834,False
'C',1635513569.269798,True
'C',1635513569.3895228,False
'H',1635513569.39266,True
'H',1635513569.474154,False
'T',1635513569.5312088,True
'T',1635513569.621963,False
'Z',1635513569.6374314,True
'E',1635513569.740364,True
'Z',1635513569.7455816,False
'I',1635513569.8694663,True
'E',1635513569.8876224,False
'I',1635513569.9778454,False
'T',1635513570.0096228,True
'I',1635513570.117885,True
'T',1635513570.1198733,False
'G',1635513570.266453,True
'I',1635513570.2888904,False
'G',1635513570.4136045,False
KEY.SPACE,1635513570.4576514,True
KEY.SPACE,1635513570.5966032,False
'D',1635513570.9285285,True
'D',1635513571.0988743,False
'A',1635513571.1145325,True
'A',1635513571.2549686,False
'R',1635513571.2696974,True
'A',1635513571.4260068,True
'R',1635513571.4290338,False
'U',1635513571.497282,True
'A',1635513571.5810554,False
'U',1635513571.6417909,False
'G',1635513571.6566005,True
KEY.SPACE,1635513571.7868235,True
'G',1635513571.7959528,False
KEY.SPACE,1635513571.920538,False
KEY.BACKSPACE,1635513572.231044,True
KEY.BACKSPACE,1635513572.261974,False
KEY.BACKSPACE,1635513572.3543096,True
KEY.BACKSPACE,1635513572.445308,False
'F',1635513572.5394542,True
KEY.SPACE,1635513572.6642828,True
'F',1635513572.6799963,False
KEY.SPACE,1635513572.8028116,False
'V',1635513572.8957176,True
'O',1635513572.9730668,True
'V',1635513573.050715,False
'O',1635513573.098019,False
'R',1635513573.5051954,True
'R',1635513573.5721452,False
KEY.SPACE,1635513573.6607194,True
KEY.SPACE,1635513573.8029897,False
KEY.BACKSPACE,1635513574.126149,True
KEY.BACKSPACE,1635513574.2496743,False
"','",1635513574.748452,True
KEY.SPACE,1635513574.8393915,True
"','",1635513574.8868756,False
'E',1635513574.9485755,True
KEY.SPACE,1635513574.9948678,False
'I',1635513575.042441,True
'E',1635513575.0747347,False
'N',1635513575.1516485,True
'I',1635513575.2295835,False
'N',1635513575.2608287,False
'E',1635513575.2755828,True
'N',1635513575.3683114,True
'E',1635513575.415813,False
KEY.SPACE,1635513575.4915745,True
'N',1635513575.5696585,False
KEY.SPACE,1635513575.7072413,False
'E',1635513575.8164246,True
